id,region,price,year,manufacturer,model,condition,fuel,transmission,drive;
7314687160,chico,33990,2019.0,toyota,rav4 hybrid xse sport,good,hybrid,other,;
7314687130,chico,36590,2020.0,acura,tlx 3.5 w/technology pkg,good,other,other,fwd;
7314677631,chico,1000,1993.0,ford,explorer xlt 4x4,fair,gas,manual,4wd;
7314662144,chico,7999,2012.0,ford,focus,,gas,automatic,fwd;
7314646199,chico,8000,2000.0,ford,f-350,fair,diesel,automatic,rwd;
7314626004,chico,5800,2011.0,hyundai,santa fe,good,gas,automatic,4wd;
7314623902,chico,9500,2000.0,ford,f-350 super duty,good,diesel,automatic,4wd;
7314619783,chico,1234,2013.0,hyundai,accent,,gas,manual,fwd;
7314579431,chico,35995,2014.0,ram,1500 quad cab,excellent,gas,automatic,4wd;
7314566128,chico,25000,2008.0,chevrolet,silverado 2500hd,,diesel,automatic,;
7314559022,chico,7495,2005.0,honda,pilot,excellent,gas,automatic,4wd;
7314544528,chico,34995,2013.0,ford,f-550 super duty,,other,automatic,;
7314538492,chico,550,2021.0,chrysler,pacifica hybrid,excellent,gas,other,;
7314536925,chico,6495,2012.0,dodge,avenger,excellent,gas,automatic,fwd;
7314522685,chico,4500,2013.0,chevrolet,cruze,excellent,gas,automatic,;
7314519521,chico,2800,2000.0,saturn,l series,,gas,automatic,;
7314464722,chico,54900,2013.0,ford,f550 4x4 crew cab,good,diesel,automatic,4wd;
7314458737,chico,31900,2011.0,,isuzu npr hd boxtruck,good,diesel,automatic,rwd;
7314448114,chico,31900,2015.0,ford,e350 cutaway,good,gas,automatic,rwd;
7314438408,chico,422,2021.0,jeep,cherokee latitude lux,excellent,gas,automatic,;
7314434186,chico,12995,2012.0,cadillac,srx,,other,automatic,fwd;
7314422475,chico,15999,2004.0,jeep,wrangler x sport utility,excellent,gas,automatic,;
7314421961,chico,23995,2021.0,toyota,corolla,excellent,gas,automatic,fwd;
7314421773,chico,18495,2016.0,toyota,avalon,excellent,gas,automatic,fwd;
7314330804,chico,475,2021.0,jeep,cherokee latitude lux,excellent,gas,automatic,4wd;
7314314283,chico,9499,2013.0,kia,sportage,,gas,automatic,;
7314312559,chico,563,2017.0,ram,2500,,diesel,automatic,4wd;
7314284114,chico,620,2016.0,ram,2500,,diesel,automatic,4wd;
7314263181,chico,19000,1992.0,ford,f250,excellent,diesel,automatic,rwd;
7314192222,chico,5000,2007.0,saturn,ion 3,excellent,gas,automatic,fwd;
7314187719,chico,18200,2005.0,ford,f-250 super duty xlt,excellent,gas,automatic,4wd;
7314171459,chico,19985,2013.0,mercedes-benz,gl-class,excellent,gas,automatic,4wd;
7314171358,chico,13985,2017.0,honda,civic,excellent,gas,automatic,fwd;
7314171260,chico,32985,2016.0,bmw,7 series,excellent,gas,automatic,rwd;
7314171142,chico,14985,2013.0,audi,q5,excellent,gas,automatic,4wd;
7314168632,chico,5000,2002.0,toyota,sequoia sr5 4x4,good,gas,automatic,4wd;
7314161795,chico,10500,2012.0,mini,countryman,,gas,automatic,;
7314127214,chico,11000,2002.0,toyota,tacoma,,gas,automatic,;
7314122407,chico,1100,2001.0,nissan,pathfinder se,salvage,gas,automatic,4wd;
7314101983,chico,5999,2014.0,mitsubishi,lancer,excellent,gas,automatic,4wd;
7314101899,chico,5999,2003.0,mazda,mazda6,excellent,gas,automatic,fwd;
7314093393,chico,10995,2012.0,kia,optima,,gas,automatic,;
7314092973,chico,8500,1934.0,,Plymouth Coupe,good,gas,automatic,rwd;
7314088210,chico,59995,2018.0,ford,f-350 lariat crewcab dually,,diesel,automatic,4wd;
7314087937,chico,19995,2005.0,gmc,sierra 3500 crew-cab dually,,diesel,automatic,rwd;
7314087741,chico,24995,2012.0,ford,f-150 supercrew xlt 4x4,,gas,automatic,4wd;
7314087514,chico,19995,2008.0,toyota,tundra limited 4x4,,gas,automatic,4wd;
7314085900,chico,16995,2017.0,nissan,altima sv sedan,,gas,automatic,;
7314085677,chico,22995,2017.0,ford,explorer xlt 4wd,,gas,automatic,4wd;
7314085450,chico,12995,2013.0,ford,edge sel awd,,gas,automatic,4wd;
7314085261,chico,10995,2015.0,chrysler,200 c sedan,,gas,automatic,;
7314085239,chico,3500,2000.0,gmc,yukon,,gas,automatic,;
7314085022,chico,10995,2009.0,mercedes-benz,benz c-300 sedan,,gas,automatic,;
7314084504,chico,9995,2014.0,kia,forte ex sedan,,gas,automatic,;
7314060832,chico,22995,2012.0,ram,,,gas,automatic,4wd;
7314054466,chico,385,2021.0,ram,promaster city cargo van,excellent,gas,automatic,;
7313981310,chico,44900,2018.0,chevrolet,silverado 1500,excellent,gas,automatic,4wd;
7313973913,chico,49998,2001.0,porsche,911 carrera turbo awd,excellent,gas,manual,4wd;
7313956196,chico,6800,1979.0,,dune buggy,excellent,gas,manual,;
7313953597,chico,485,2021.0,dodge,challenger sxt,excellent,gas,automatic,;
7313948975,chico,6995,2007.0,dodge,durango,,other,automatic,4wd;
7313942579,chico,25000,2018.0,subaru,wrx premium,excellent,gas,manual,;
7313896630,chico,27990,2018.0,acura,rdx technology pkg sport,good,gas,other,;
7313896505,chico,39590,2019.0,ram,1500 crew cab big horn,good,other,other,;
7313896475,chico,21990,2014.0,subaru,impreza wrx limited sedan,good,other,other,;
7313896446,chico,26590,2019.0,subaru,wrx sedan 4d,good,gas,manual,;
7313890475,chico,26990,2016.0,ford,f150 regular cab xl pickup,good,gas,other,;
7313890477,chico,34590,2019.0,chevrolet,silverado 1500 ld,good,gas,other,4wd;
7313890402,chico,22590,2017.0,ram,1500 regular cab tradesman,good,gas,other,;
7313890309,chico,23990,2016.0,cadillac,cts 2.0 luxury,good,other,other,;
7313890174,chico,15590,2016.0,chevrolet,cruze limited 1lt,good,gas,automatic,fwd;
7313866292,chico,7250,2001.0,bmw,330 ci,good,gas,automatic,;
7313859865,chico,9499,2016.0,dodge,dart,,gas,automatic,fwd;
7313840398,chico,775,2021.0,jeep,gladiator mojave,excellent,gas,manual,4wd;
7313790883,chico,18995,2008.0,volkswagen,r32 all wheel drive,excellent,gas,automatic,4wd;
7313664117,chico,37995,2019.0,ford,mustang gt,excellent,gas,manual,rwd;
7313661797,chico,34995,2018.0,bmw,x4 xdrive28i,excellent,gas,automatic,4wd;
"7313658801,chico,19995,2020.0,buick,""encore essence, awd"",like new,gas,automatic,4wd";
7313655167,chico,31597,2019.0,ram,1500 big horn,like new,gas,automatic,rwd;
7313652991,chico,17500,2013.0,ram,2500,good,gas,automatic,4wd;
7313643867,chico,3500,2004.0,dodge,durango,like new,gas,automatic,4wd;
7313589602,chico,1000,1994.0,cadillac,concours,,gas,automatic,;
7313564883,chico,22850,2017.0,bmw,x3 xdrive28i,,gas,automatic,;
7313554287,chico,3500,1995.0,jeep,cherokee,fair,gas,automatic,4wd;
7313548965,chico,1900,2005.0,,saab 9-3 convertible,good,gas,automatic,;
7313538199,chico,9995,2014.0,honda,odyssey,excellent,gas,automatic,fwd;
7313517294,chico,24590,2013.0,gmc,sierra 1500 extended cab slt,good,other,other,;
7313505606,chico,29990,2018.0,volvo,s90 t5 momentum sedan 4d,good,gas,other,;
7313501917,chico,4000,1995.0,chevrolet,2500,good,gas,automatic,rwd;
7313482211,chico,19590,2017.0,ford,fiesta st hatchback 4d,good,other,other,fwd;
7313463694,chico,36990,2016.0,gmc,sierra 2500 hd double cab,good,gas,other,4wd;
7313451703,chico,19990,2014.0,subaru,forester 2.0xt touring,good,gas,other,;
7313451637,chico,25990,2019.0,ram,1500 classic regular cab,good,gas,other,;
7313434808,chico,13988,2017.0,dodge,journey,excellent,gas,automatic,;
7313434491,chico,7995,2007.0,ford,edge,excellent,gas,automatic,;
7313423294,chico,35985,2018.0,ford,f150 supercrew cab,excellent,gas,automatic,4wd;
7313423128,chico,36885,2013.0,ford,f250 super duty crew cab,excellent,gas,automatic,4wd;
7313422959,chico,4995,2011.0,ford,fusion,excellent,gas,automatic,fwd;
7313422816,chico,37995,2015.0,ford,f350 super duty crew cab,excellent,gas,automatic,4wd;
7313422650,chico,32985,2015.0,ford,f150 supercrew cab,excellent,gas,automatic,4wd;
7313396300,chico,26999,2016.0,ram,1500 crew cab,,diesel,automatic,;
7313394385,chico,22590,2017.0,honda,accord ex w/honda sensing,good,gas,other,fwd;
7313381843,chico,26990,2017.0,mini,hardtop 2 door john cooper,good,other,other,fwd;
7313350407,chico,6700,2009.0,toyota,camry,excellent,gas,automatic,fwd;
7313344336,chico,5500,2013.0,subaru,impreza,excellent,gas,automatic,4wd;
7313343020,chico,3958,2009.0,saturn,outlook,good,gas,automatic,fwd;
7313341895,chico,406,2014.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7313337089,chico,26590,2017.0,nissan,titan xd single cab sv,good,gas,other,4wd;
7313336996,chico,14990,2014.0,toyota,corolla s premium sedan,good,other,automatic,fwd;
7313335378,chico,18000,2001.0,ford,f750,,diesel,manual,;
7313291091,chico,428,2010.0,ram,2500,,diesel,automatic,4wd;
7313193980,chico,1500,2002.0,,dogde durango,fair,gas,automatic,4wd;
7313167981,chico,4200,1974.0,volkswagen,beetle,good,gas,manual,rwd;
7313117045,chico,52950,2016.0,ford,super duty f-250,excellent,diesel,automatic,4wd;
7313116948,chico,43950,2011.0,chevrolet,silverado 2500hd,excellent,diesel,automatic,4wd;
7313110270,chico,9995,2014.0,dodge,grand caravan sxt,,gas,automatic,;
7313102946,chico,29998,2014.0,bmw,x6 xdrive50i,like new,gas,automatic,;
7313101054,chico,16995,2007.0,cadillac,escalade suv awd,,gas,automatic,;
7313099431,chico,10995,2017.0,volkswagen,passat 1.8t s,excellent,gas,automatic,;
7313098885,chico,13998,2019.0,kia,optima lx,excellent,gas,automatic,;
7313093855,chico,13995,2017.0,jeep,renegade suv,,gas,manual,;
7313053413,chico,11995,2007.0,chevrolet,silverado,,other,automatic,fwd;
7313049459,chico,13000,2002.0,chevrolet,silverado,good,diesel,automatic,rwd;
7313030385,chico,35990,2019.0,tesla,model 3 standard range,good,gas,other,rwd;
7313015576,chico,10995,2003.0,chevrolet,tahoe lt,,gas,automatic,4wd;
7313013367,chico,9995,2002.0,ford,f150 4x4,,gas,automatic,4wd;
7312983025,chico,39990,2019.0,nissan,370z nismo coupe 2d,good,gas,other,rwd;
7312980102,chico,8500,2006.0,toyota,highlander hybrid limited,excellent,gas,automatic,fwd;
7312977484,chico,35985,2018.0,ford,f150 supercrew cab,excellent,gas,automatic,4wd;
7312964654,chico,24990,2019.0,nissan,frontier king cab s,good,gas,other,fwd;
7312958481,chico,20590,2017.0,fiat,124 spider classica,good,gas,other,rwd;
7312956801,chico,18950,2017.0,chevrolet,silverado 1500,excellent,gas,automatic,;
7312945285,chico,14950,2016.0,chevrolet,city express,excellent,gas,automatic,fwd;
7312938938,chico,36990,2018.0,dodge,charger r/t sedan 4d,good,gas,automatic,rwd;
7312939410,chico,9495,2012.0,buick,lacrosse touring,excellent,gas,automatic,fwd;
7312937627,chico,9495,2014.0,chevrolet,cruze 1lt auto,excellent,gas,automatic,fwd;
7312937335,chico,8995,2012.0,toyota,corolla le,excellent,gas,automatic,fwd;
7312937042,chico,8995,2013.0,mazda,3i sv,excellent,gas,automatic,fwd;
7312934339,chico,32995,2020.0,mercedes-benz,gla-class,,gas,automatic,;
7312920825,chico,11495,2015.0,nissan,versa note,excellent,gas,automatic,fwd;
7312918517,chico,6495,2010.0,dodge,caliber,excellent,gas,automatic,fwd;
7312899388,chico,34590,2019.0,chevrolet,colorado crew cab z71,good,gas,other,;
7312865297,chico,17990,2013.0,honda,civic si coupe 2d,good,gas,other,fwd;
7312837135,chico,32990,2017.0,toyota,tacoma double cab trd,good,gas,other,;
7312829777,chico,14,2013.0,chevrolet,camaro,excellent,gas,other,rwd;
7312807723,chico,32000,1968.0,ford,mustang gtcs,excellent,gas,automatic,rwd;
7312799241,chico,24990,2019.0,nissan,frontier crew cab sv,good,gas,other,fwd;
7312780661,chico,38990,2019.0,toyota,4runner limited sport,good,other,other,;
7312769651,chico,406,2007.0,ram,2500,,diesel,automatic,4wd;
7312669624,chico,7150,2014.0,nissan,sentra sv,excellent,gas,automatic,fwd;
7312648533,chico,12500,2010.0,nissan,frontier crew cab,excellent,gas,automatic,4wd;
7312644184,chico,1000,2008.0,chevrolet,tahoe ltz,good,gas,automatic,4wd;
7312618727,chico,4000,2002.0,lexus,gs 300,good,gas,automatic,rwd;
7312614485,chico,4500,2013.0,chevrolet,cruze,excellent,gas,automatic,;
7312607200,chico,2600,1998.0,toyota,sienna,good,gas,automatic,fwd;
7312598648,chico,23000,1951.0,,1951 Studebaker,like new,gas,automatic,rwd;
7312594386,chico,38500,1957.0,,1957 Studerbaker,like new,gas,automatic,rwd;
7312513276,chico,28000,2014.0,bmw,x5 xdrive 50i,excellent,gas,automatic,4wd;
7312487791,chico,21950,1998.0,ram,2500,excellent,gas,manual,4wd;
7312445827,chico,32995,2020.0,mercedes-benz,gla,excellent,gas,automatic,4wd;
7312422211,chico,9495,2002.0,chevrolet,tahoe sport utility,excellent,gas,automatic,;
7312414656,chico,27990,2017.0,chevrolet,colorado extended cab,good,gas,other,;
7312414702,chico,23990,2017.0,audi,a4 ultra premium sedan 4d,good,gas,other,fwd;
7312409017,chico,34590,2019.0,mini,convertible cooper s 2d,good,other,other,fwd;
7312408783,chico,33590,2019.0,ford,ranger supercrew xlt pickup,good,gas,other,;
7312408663,chico,16900,2016.0,mazda,miata mx-5 club sport,excellent,gas,manual,rwd;
7312391916,chico,35590,2014.0,ford,f150 supercrew cab lariat,good,gas,other,;
7312388337,chico,16500,2014.0,ford,edge sel,good,gas,automatic,;
7312381963,chico,2900,1997.0,toyota,camry,good,gas,automatic,fwd;
7312347906,chico,17990,2012.0,volkswagen,touareg tdi sport suv,good,gas,other,;
7312347651,chico,17990,2015.0,volkswagen,golf tdi sel,good,diesel,other,fwd;
7312347704,chico,30590,2020.0,ford,mustang ecoboost,good,gas,other,rwd;
7312347139,chico,6800,2010.0,toyota,prius,excellent,hybrid,automatic,fwd;
7312345630,chico,5500,2006.0,jeep,grand cherokee,excellent,gas,automatic,4wd;
7312342460,chico,6500,2010.0,toyota,camry,excellent,gas,automatic,fwd;
7312302026,chico,38990,2019.0,toyota,tundra crewmax sr5 pickup,good,gas,other,;
7312141188,chico,28450,2007.0,ram,2500,excellent,diesel,automatic,4wd;
7312137295,chico,17000,2009.0,toyota,tacoma,good,gas,automatic,4wd;
7312126597,chico,7999,2008.0,cadillac,sts,,gas,automatic,;
7312094108,chico,9995,2007.0,chevrolet,silverado,,gas,automatic,fwd;
7312089735,chico,6580,2011.0,toyota,prius three,,gas,automatic,fwd;
7312089686,chico,4998,2006.0,toyota,camry standard,,gas,automatic,fwd;
7312089637,chico,11988,2003.0,toyota,4runner sport edition,,gas,automatic,4wd;
7312089602,chico,8988,2012.0,subaru,impreza 2.0i limited,,gas,automatic,4wd;
7312089569,chico,13988,2017.0,ram,1500 st,,gas,automatic,rwd;
7312089536,chico,10988,2008.0,lexus,rx 350,,gas,automatic,fwd;
7312089484,chico,11988,2008.0,honda,ridgeline rt,,gas,automatic,4wd;
7312089440,chico,6488,2008.0,dodge,nitro r/t,,gas,automatic,4wd;
7312089389,chico,11488,1999.0,chevrolet,3500,,gas,automatic,;
7312089327,chico,4488,2008.0,chevrolet,aveo ls,,gas,automatic,fwd;
7312089281,chico,5988,2006.0,bmw,x3 3.0i,,gas,automatic,4wd;
7312089172,chico,918,2021.0,ram,1500 laramie,excellent,gas,automatic,4wd;
7312060996,chico,54900,2019.0,ram,3500 4x4,good,diesel,automatic,4wd;
7312056690,chico,9800,1975.0,dodge,w100,good,gas,automatic,4wd;
7312023345,chico,6150,2013.0,hyundai,genesis,excellent,gas,automatic,rwd;
7312011854,chico,5950,2005.0,toyota,sienna,,gas,automatic,;
7312008315,chico,15995,2014.0,lexus,ct 200h hybrid,excellent,hybrid,automatic,;
7312003624,chico,28997,2012.0,jeep,wrangler,,other,automatic,4wd;
7311999048,chico,27990,2014.0,toyota,tacoma access cab pickup,good,other,other,;
7311998911,chico,32990,2015.0,chevrolet,camaro ss convertible,good,gas,other,rwd;
7311992982,chico,31990,2017.0,toyota,tacoma access cab sr5,good,gas,other,4wd;
7311993585,chico,28277,2016.0,toyota,tacoma,,gas,automatic,fwd;
7311992615,chico,21997,2005.0,mercedes-benz,sl-class,,gas,automatic,;
7311988107,chico,14495,2013.0,ford,edge sel awd,excellent,gas,automatic,;
7311987831,chico,14777,2002.0,ford,thunderbird,,gas,automatic,;
7311987742,chico,692,2021.0,dodge,challenger r/t,excellent,gas,manual,;
7311987068,chico,34777,2014.0,jeep,wrangler,,gas,automatic,4wd;
7311986731,chico,26997,2011.0,jeep,wrangler,,gas,manual,4wd;
7311985433,chico,11997,2007.0,lexus,es,,gas,automatic,fwd;
7311984639,chico,25997,2014.0,bmw,x6,,gas,automatic,;
7311982230,chico,24777,2014.0,ford,f-150,,gas,automatic,4wd;
7311981942,chico,8995,2007.0,honda,odyssey,,gas,automatic,;
7311976109,chico,26777,2015.0,lexus,rx,,gas,automatic,4wd;
7311974598,chico,10500,2012.0,toyota,prius c,,gas,automatic,;
7311974331,chico,29577,2014.0,mercedes-benz,cls-class,,gas,automatic,;
7311974155,chico,11997,2011.0,bmw,335d,,diesel,automatic,;
7311973335,chico,21997,2016.0,cadillac,srx,,gas,automatic,fwd;
7311973144,chico,32997,2017.0,acura,mdx,,gas,automatic,4wd;
7311972775,chico,46999,2020.0,jeep,gladiator,,gas,automatic,4wd;
7311972592,chico,11577,1995.0,chevrolet,corvette,,gas,automatic,;
7311970808,chico,25997,2015.0,mercedes-benz,c-class,,gas,automatic,;
7311970279,chico,11495,2011.0,mercedes-benz,e-class e 350,excellent,gas,other,;
7311968470,chico,13577,2011.0,audi,q5,,gas,automatic,;
7311967487,chico,25990,2018.0,chevrolet,camaro lt coupe 2d,good,gas,other,rwd;
7311967900,chico,0,2021.0,,Lamborghini Huracan,,gas,automatic,rwd;
7311967478,chico,18990,2017.0,volkswagen,beetle 1.8t s,good,gas,other,fwd;
7311967720,chico,21777,2017.0,cadillac,xt5,,gas,automatic,;
7311967606,chico,18997,2013.0,bmw,335i,,gas,automatic,;
7311967411,chico,22777,2011.0,porsche,cayenne,,gas,automatic,;
7311966656,chico,14577,1999.0,porsche,boxster,,gas,manual,;
7311966132,chico,17997,2006.0,mercedes-benz,sl-class,,gas,automatic,;
7311965845,chico,6900,2015.0,ford,fiesta,,gas,automatic,;
7311965852,chico,17997,2017.0,honda,hr-v,,gas,automatic,4wd;
7311965566,chico,31997,2018.0,acura,mdx,,gas,automatic,4wd;
7311965452,chico,26997,2011.0,jeep,wrangler,,gas,manual,4wd;
7311965023,chico,15997,2013.0,bmw,528i,,gas,automatic,;
7311964848,chico,24997,2015.0,lexus,gs,,gas,automatic,fwd;
7311964688,chico,27577,2015.0,bmw,x5,,gas,automatic,;
7311964508,chico,28999,2013.0,jeep,wrangler,,gas,automatic,4wd;
7311964372,chico,8777,2006.0,toyota,avalon,,gas,automatic,fwd;
7311964209,chico,16777,2015.0,audi,a4,,gas,automatic,;
7311964042,chico,22997,2003.0,,HUMMER H2,,gas,automatic,4wd;
7311963902,chico,12997,2011.0,audi,q5,,gas,automatic,;
7311963729,chico,12777,2000.0,cadillac,seville,,gas,automatic,;
7311963544,chico,14997,2015.0,toyota,prius,,gas,automatic,fwd;
7311963427,chico,27577,2018.0,chevrolet,colorado,,gas,automatic,fwd;
7311963308,chico,16997,2012.0,mazda,mx-5,,gas,automatic,;
7311963125,chico,33997,2014.0,jeep,wrangler,,gas,automatic,4wd;
7311962987,chico,28997,2007.0,,HUMMER H2,,gas,automatic,4wd;
7311962812,chico,22777,2011.0,gmc,yukon,,other,automatic,4wd;
7311962712,chico,14777,2003.0,lexus,sc,,gas,automatic,fwd;
7311962583,chico,12997,2009.0,saturn,sky,,gas,manual,;
7311962455,chico,2900,2003.0,hyundai,santa fe,,gas,automatic,;
7311962377,chico,36777,2015.0,cadillac,escalade,,gas,automatic,4wd;
7311962236,chico,22997,2013.0,rover,evoque,,gas,automatic,;
7311962099,chico,0,2002.0,bmw,330ci,,gas,manual,;
7311961989,chico,13997,2008.0,bmw,335i,,gas,automatic,;
7311961848,chico,16777,2014.0,ford,mustang,,gas,automatic,;
7311961687,chico,19997,2002.0,lexus,sc 430,,gas,automatic,;
7311961580,chico,38997,2015.0,jaguar,f-type,,gas,automatic,rwd;
7311961471,chico,34997,2012.0,ford,f-150,,gas,automatic,4wd;
7311961233,chico,18997,2004.0,porsche,boxster,,gas,manual,;
7311961060,chico,10997,2006.0,pontiac,solstice,,gas,automatic,;
7311960972,chico,30997,2011.0,jeep,wrangler,,gas,automatic,4wd;
7311960727,chico,18997,2014.0,mercedes-benz,e-class,,gas,automatic,;
7311960487,chico,24997,2010.0,toyota,tundra,,gas,automatic,fwd;
7311960373,chico,32997,2014.0,cadillac,escalade,,gas,automatic,4wd;
7311959022,chico,8995,2015.0,chevrolet,cruze ls,excellent,gas,automatic,fwd;
7311958760,chico,9995,2008.0,bmw,328i,excellent,gas,automatic,rwd;
7311958536,chico,4495,1999.0,honda,civic lx,excellent,gas,automatic,fwd;
7311958278,chico,6950,2013.0,ford,focus,,gas,automatic,;
7311945125,chico,45680,2018.0,chevrolet,silverado lt crew cab 4x4,like new,gas,automatic,4wd;
7311940353,chico,46870,2016.0,chevrolet,silverado crew cab ltz 4x4,like new,gas,automatic,4wd;
7311935277,chico,67840,2017.0,ford,f250 super duty lariat 4x4,like new,diesel,automatic,4wd;
7311928477,chico,17960,2019.0,toyota,corolla l,like new,gas,automatic,fwd;
7311910417,chico,14995,2011.0,honda,pilot,,gas,automatic,4wd;
7311910365,chico,7995,2001.0,toyota,tacoma,,gas,automatic,rwd;
7311910332,chico,5995,1999.0,,Suzuki Grand Vitara,,gas,automatic,4wd;
7311909161,chico,18590,2018.0,volkswagen,beetle 2.0t s,good,other,other,fwd;
7311909050,chico,29990,2018.0,toyota,tacoma access cab sr5,good,other,other,;
7311904996,chico,15986,2018.0,chevrolet,cruze lt,like new,gas,automatic,fwd;
7311904047,chico,20979,2020.0,nissan,altima 2.5sl,like new,gas,automatic,fwd;
7311902609,chico,33874,2018.0,nissan,titan crew cab sl,like new,gas,automatic,rwd;
7311900027,chico,21980,2015.0,mercedes-benz,benz c300,like new,gas,automatic,;
7311899263,chico,15823,2017.0,kia,sportage lx awd,like new,gas,automatic,4wd;
7311891768,chico,9999,2015.0,ford,focus,,other,automatic,fwd;
7311891508,chico,7999,2012.0,ford,focus,,gas,automatic,fwd;
7311891353,chico,9499,2013.0,kia,sportage,,gas,automatic,;
7311873279,chico,783,2021.0,jeep,wrangler sahara,excellent,hybrid,automatic,4wd;
7311827774,chico,29590,2017.0,ford,expedition xlt sport,good,gas,other,4wd;
7311827688,chico,16590,2015.0,volkswagen,beetle 1.8t fleet,good,gas,other,fwd;
7311824320,chico,36995,2018.0,toyota,4runner trd off road,excellent,gas,automatic,4wd;
7311822846,chico,22590,2017.0,chevrolet,camaro lt coupe 2d,good,other,other,rwd;
7311823908,chico,0,2005.0,gmc,sierra 1500 hybrid,,gas,automatic,rwd;
7311743206,chico,8900,2006.0,ram,1500,excellent,gas,automatic,rwd;
7311736972,chico,30000,2011.0,toyota,tundra,like new,gas,automatic,rwd;
7311725398,chico,6795,2013.0,nissan,leaf,,gas,automatic,fwd;
7311725171,chico,29995,2017.0,infiniti,q70,,gas,automatic,fwd;
7311725032,chico,16895,2014.0,mercedes-benz,c-class,,gas,automatic,;
7311724863,chico,6495,2015.0,buick,verano,,gas,automatic,;
7311724824,chico,7995,2008.0,toyota,prius,,gas,automatic,fwd;
7311724700,chico,13995,2013.0,bmw,x1,,gas,automatic,;
7311724250,chico,13895,2014.0,audi,a4,,gas,automatic,;
7311724203,chico,10595,2013.0,toyota,corolla,,gas,automatic,fwd;
7311724118,chico,12995,2013.0,bmw,328i,,gas,automatic,;
7311724079,chico,23995,2013.0,ram,1500,,gas,automatic,4wd;
7311724045,chico,11950,2012.0,honda,accord,,gas,automatic,;
7311723994,chico,8500,2007.0,toyota,prius,,gas,automatic,fwd;
7311700171,chico,17500,2008.0,ford,mustang gt premium,excellent,gas,manual,rwd;
7311656754,chico,6995,2003.0,cadillac,escalade,excellent,gas,automatic,4wd;
7311656679,chico,8995,1998.0,bmw,z3,excellent,gas,manual,rwd;
7311656591,chico,10995,2007.0,chevrolet,silverado 1500 crew cab,excellent,gas,automatic,4wd;
7311656477,chico,10995,2007.0,chevrolet,avalanche,excellent,gas,automatic,4wd;
7311656385,chico,6995,2002.0,ram,1500 quad cab,excellent,gas,automatic,4wd;
7311656308,chico,10499,2007.0,chevrolet,tahoe,excellent,gas,automatic,;
7311656232,chico,10995,2009.0,chevrolet,silverado 1500 crew cab,excellent,gas,automatic,;
7311656166,chico,9500,2009.0,chevrolet,silverado 2500 hd extended cab,excellent,gas,automatic,;
7311656058,chico,6995,2006.0,chevrolet,silverado 1500 crew cab,excellent,gas,automatic,;
7311651938,chico,16935,2013.0,dodge,durango sxt,excellent,gas,automatic,fwd;
7311647607,chico,15890,2017.0,ford,escape s,like new,gas,automatic,fwd;
7311642055,chico,4000,2010.0,ford,fusion sel,excellent,gas,automatic,fwd;
7311641322,chico,17970,2018.0,chevrolet,equinox lt,like new,gas,automatic,fwd;
7311637853,chico,7988,2012.0,dodge,grand caravan,excellent,gas,automatic,fwd;
7311637773,chico,5488,2012.0,ford,focus,excellent,gas,automatic,fwd;
7311610161,chico,16978,2016.0,ford,edge sel,like new,gas,automatic,fwd;
7311599029,chico,23972,2020.0,kia,sorento lx,like new,gas,automatic,fwd;
7311598157,chico,55890,2020.0,gmc,yukon slt 4x4,like new,gas,automatic,4wd;
7311597386,chico,44987,2019.0,gmc,sierra 1500 sle 4x4,like new,gas,automatic,4wd;
7311596644,chico,20869,2019.0,buick,regal preferred,like new,gas,automatic,fwd;
7311594360,chico,0,2007.0,gmc,yukon,,gas,automatic,4wd;
7311588826,chico,385,2021.0,ram,promaster city cargo van,excellent,gas,automatic,;
7311566144,chico,16000,1994.0,ford,f250,,gas,automatic,;
7311563190,chico,9995,2007.0,chevrolet,silverado 1500,excellent,gas,automatic,rwd;
7311563046,chico,8995,2007.0,honda,odyssey,excellent,gas,automatic,fwd;
7311562910,chico,22995,2012.0,ram,1500,excellent,gas,automatic,4wd;
7311562741,chico,8550,2007.0,infiniti,g35s,excellent,gas,automatic,rwd;
7311562746,chico,6995,2007.0,dodge,durango,excellent,gas,automatic,4wd;
7311562573,chico,11995,2007.0,chevrolet,silverado 1500 classic,excellent,gas,automatic,rwd;
7311530477,chico,22590,2013.0,ford,f150 super cab xl pickup 4d,good,other,other,;
7311519127,chico,34990,2018.0,jeep,wrangler unlimited all new,good,other,other,4wd;
7311513875,chico,36995,2008.0,ford,f-350 lariat 4x4,excellent,diesel,automatic,4wd;
7311506584,chico,24990,2012.0,chevrolet,silverado 1500 regular,good,gas,other,;
7311506188,chico,19995,2008.0,toyota,tundra limited 4x4,,gas,automatic,4wd;
7311503085,chico,8995,2014.0,subaru,forester 2.5i premium,excellent,gas,manual,4wd;
7311490656,chico,4495,2006.0,volkswagen,jetta,good,gas,automatic,fwd;
7311488042,chico,38990,2013.0,chevrolet,corvette grand sport,good,gas,other,rwd;
7311482348,chico,488,2021.0,jeep,grand cherokee laredo e,excellent,gas,automatic,4wd;
7311476255,chico,17995,2014.0,chevrolet,camaro,,gas,automatic,;
7311474879,chico,34990,2020.0,jeep,wrangler sport suv 2d,good,gas,other,4wd;
7311464422,chico,15999,2006.0,jeep,wrangler se sport utility,excellent,gas,manual,;
7311463814,chico,49495,2020.0,ram,1500,excellent,gas,automatic,4wd;
